id	hit_rfam_acc	fam_name	hit_clan_acc	olp	e_value
URS000000DB0E	RF00177	SSU_rRNA_bacteria	CL00111	*	2.6e-32
URS000000DB0F	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB10	RF00177	SSU_rRNA_bacteria	CL00111	^	7.3e-110
URS000000DB12	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB13	RF00177	SSU_rRNA_bacteria	CL00111	^	7.6e-141
URS000000DB16	RF00005	tRNA	CL00001	*	9.6e-10
URS000000DB17	RF00177	SSU_rRNA_bacteria	CL00111	^	1.2e-262
URS000000DB1A	RF00177	SSU_rRNA_bacteria	CL00111	^	4.4e-219
URS000000DB1B	RF00177	SSU_rRNA_bacteria	CL00111	^	3.5e-243
URS000000DB1D	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB1E	RF00177	SSU_rRNA_bacteria	CL00111	^	2.3e-164
URS000000DB1F	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB20	RF00005	tRNA	CL00001	*	3.8e-16
URS000000DB22	RF00005	tRNA	CL00001	*	6.6e-11
URS000000DB24	RF00177	SSU_rRNA_bacteria	CL00111	^	8.6e-197
URS000000DB25	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB26	RF00177	SSU_rRNA_bacteria	CL00111	^	2.1e-128
URS000000DB27	RF00177	SSU_rRNA_bacteria	CL00111	^	1.4e-54
URS000000DB28	RF02541	LSU_rRNA_bacteria	CL00112	^	2.9e-73
URS000000DB29	RF00177	SSU_rRNA_bacteria	CL00111	^	2e-245
URS000000DB2C	RF00177	SSU_rRNA_bacteria	CL00111	^	3e-136
URS000000DB2E	RF00177	SSU_rRNA_bacteria	CL00111	*	5.1e-33
URS000000DB2F	RF00177	SSU_rRNA_bacteria	CL00111	^	1.4e-122
URS000000DB30	RF02541	LSU_rRNA_bacteria	CL00112	^	0.0
URS000000DB31	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB32	RF00177	SSU_rRNA_bacteria	CL00111	^	8e-74
URS000000DB34	RF00177	SSU_rRNA_bacteria	CL00111	^	5.3e-81
URS000000DB35	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB36	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB37	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB38	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB39	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB3A	RF00005	tRNA	CL00001	*	1.6e-14
URS000000DB3B	RF00177	SSU_rRNA_bacteria	CL00111	^	2.1e-85
URS000000DB3C	RF00177	SSU_rRNA_bacteria	CL00111	^	9.1e-259
URS000000DB3D	RF00177	SSU_rRNA_bacteria	CL00111	^	2.9e-94
URS000000DB3E	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB3F	RF00177	SSU_rRNA_bacteria	CL00111	^	1.1e-136
URS000000DB40	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB41	RF00177	SSU_rRNA_bacteria	CL00111	^	3.3e-231
URS000000DB42	RF00177	SSU_rRNA_bacteria	CL00111	^	1.3e-236
URS000000DB43	RF01960	SSU_rRNA_eukarya	CL00111	^	0.0
URS000000DB46	RF00177	SSU_rRNA_bacteria	CL00111	^	2.6e-110
URS000000DB48	RF00177	SSU_rRNA_bacteria	CL00111	^	2.3e-162
URS000000DB49	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB4C	RF00177	SSU_rRNA_bacteria	CL00111	^	1.2e-114
URS000000DB4D	RF02541	LSU_rRNA_bacteria	CL00112	^	0.0
URS000000DB4E	RF00177	SSU_rRNA_bacteria	CL00111	^	2.5e-219
URS000000DB4F	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB51	RF00177	SSU_rRNA_bacteria	CL00111	^	5.3e-135
URS000000DB52	RF02541	LSU_rRNA_bacteria	CL00112	^	7.7e-28
URS000000DB53	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB54	RF02543	LSU_rRNA_eukarya	CL00112	^	0.0
URS000000DB55	RF00177	SSU_rRNA_bacteria	CL00111	^	6.1e-244
URS000000DB56	RF00005	tRNA	CL00001	*	1.6e-13
URS000000DB57	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB58	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB59	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB5A	RF00177	SSU_rRNA_bacteria	CL00111	^	4.1e-249
URS000000DB5B	RF00177	SSU_rRNA_bacteria	CL00111	^	2.3e-225
URS000000DB5C	RF00177	SSU_rRNA_bacteria	CL00111	^	1.3e-128
URS000000DB5D	RF00177	SSU_rRNA_bacteria	CL00111	^	1.4e-133
URS000000DB60	RF01959	SSU_rRNA_archaea	CL00111	^	3.2e-132
URS000000DB61	RF00177	SSU_rRNA_bacteria	CL00111	^	1.1e-150
URS000000DB63	RF00177	SSU_rRNA_bacteria	CL00111	^	7.8e-129
URS000000DB64	RF00002	5_8S_rRNA	-	*	3.6e-35
URS000000DB65	RF00002	5_8S_rRNA	-	*	3.9e-24
URS000000DB66	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB67	RF00177	SSU_rRNA_bacteria	CL00111	^	2e-102
URS000000DB68	RF00177	SSU_rRNA_bacteria	CL00111	^	3.7e-53
URS000000DB69	RF00177	SSU_rRNA_bacteria	CL00111	^	1.5e-158
URS000000DB6A	RF00177	SSU_rRNA_bacteria	CL00111	^	6.6e-66
URS000000DB6B	RF00177	SSU_rRNA_bacteria	CL00111	^	9.5e-121
URS000000DB6D	RF02543	LSU_rRNA_eukarya	CL00112	^	1.3e-68
URS000000DB6E	RF01960	SSU_rRNA_eukarya	CL00111	*	6e-26
URS000000DB6F	RF00177	SSU_rRNA_bacteria	CL00111	^	2.9e-115
URS000000DB70	RF00177	SSU_rRNA_bacteria	CL00111	^	1.7e-185
URS000000DB71	RF00177	SSU_rRNA_bacteria	CL00111	^	1.5e-58
URS000000DB72	RF00177	SSU_rRNA_bacteria	CL00111	^	9.7e-50
URS000000DB73	RF00177	SSU_rRNA_bacteria	CL00111	^	1.6e-141
URS000000DB75	RF00177	SSU_rRNA_bacteria	CL00111	^	1.1e-35
URS000000DB76	RF00177	SSU_rRNA_bacteria	CL00111	^	5.6e-57
URS000000DB77	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB7A	RF00177	SSU_rRNA_bacteria	CL00111	^	3.4e-107
URS000000DB7B	RF02543	LSU_rRNA_eukarya	CL00112	^	1.3e-88
URS000000DB7C	RF00177	SSU_rRNA_bacteria	CL00111	^	2.3e-152
URS000000DB7D	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB7E	RF02543	LSU_rRNA_eukarya	CL00112	^	1.7e-107
URS000000DB7F	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB80	RF00177	SSU_rRNA_bacteria	CL00111	^	7.6e-64
URS000000DB81	RF00177	SSU_rRNA_bacteria	CL00111	^	3.8e-225
URS000000DB82	RF00177	SSU_rRNA_bacteria	CL00111	^	3.5e-100
URS000000DB84	RF00177	SSU_rRNA_bacteria	CL00111	^	1.2e-124
URS000000DB85	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB86	RF00177	SSU_rRNA_bacteria	CL00111	^	8.5e-142
URS000000DB89	RF00177	SSU_rRNA_bacteria	CL00111	^	6.8e-144
URS000000DB8A	RF00177	SSU_rRNA_bacteria	CL00111	^	1.5e-125
URS000000DB8D	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB8E	RF00177	SSU_rRNA_bacteria	CL00111	^	4.2e-186
URS000000DB8F	RF02543	LSU_rRNA_eukarya	CL00112	^	1.1e-30
URS000000DB90	RF00177	SSU_rRNA_bacteria	CL00111	^	4.3e-250
URS000000DB91	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB92	RF00177	SSU_rRNA_bacteria	CL00111	^	9.9e-58
URS000000DB94	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB95	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB96	RF00177	SSU_rRNA_bacteria	CL00111	*	3e-20
URS000000DB97	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB98	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB99	RF00177	SSU_rRNA_bacteria	CL00111	^	4.4e-134
URS000000DB9A	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB9D	RF00177	SSU_rRNA_bacteria	CL00111	^	1.9e-128
URS000000DB9E	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DB9F	RF00005	tRNA	CL00001	*	2e-05
URS000000DBA1	RF00177	SSU_rRNA_bacteria	CL00111	^	1.6e-155
URS000000DBA2	RF01959	SSU_rRNA_archaea	CL00111	^	8.9e-274
URS000000DBA3	RF01960	SSU_rRNA_eukarya	CL00111	^	5e-124
URS000000DBA4	RF00002	5_8S_rRNA	-	*	5.2e-39
URS000000DBA5	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DBA6	RF00177	SSU_rRNA_bacteria	CL00111	^	3.5e-142
URS000000DBA7	RF00177	SSU_rRNA_bacteria	CL00111	^	1.2e-79
URS000000DBA8	RF00177	SSU_rRNA_bacteria	CL00111	^	1.2e-137
URS000000DBA9	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DBAA	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DBAC	RF00005	tRNA	CL00001	*	8.6e-15
URS000000DBAD	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DBAE	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DBAF	RF02541	LSU_rRNA_bacteria	CL00112	^	2.4e-89
URS000000DBB0	RF01959	SSU_rRNA_archaea	CL00111	^	2.6e-160
URS000000DBB1	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DBB2	RF00177	SSU_rRNA_bacteria	CL00111	^	1.1e-202
URS000000DBB5	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DBB6	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DBB7	RF00177	SSU_rRNA_bacteria	CL00111	^	1.3e-142
URS000000DBB8	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DBB9	RF00177	SSU_rRNA_bacteria	CL00111	^	6.9e-57
URS000000DBBA	RF00177	SSU_rRNA_bacteria	CL00111	^	3.6e-251
URS000000DBBB	RF00177	SSU_rRNA_bacteria	CL00111	^	3.2e-96
URS000000DBBC	RF00177	SSU_rRNA_bacteria	CL00111	^	5.6e-147
URS000000DBBD	RF02543	LSU_rRNA_eukarya	CL00112	^	6.5e-132
URS000000DBBE	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DBBF	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DBC0	RF00177	SSU_rRNA_bacteria	CL00111	^	1.2e-142
URS000000DBC1	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DBC2	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DBC3	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DBC4	RF00177	SSU_rRNA_bacteria	CL00111	^	1.3e-197
URS000000DBC6	RF00177	SSU_rRNA_bacteria	CL00111	^	8.2e-46
URS000000DBC7	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DBC8	RF01960	SSU_rRNA_eukarya	CL00111	*	1.7e-23
URS000000DBC9	RF00177	SSU_rRNA_bacteria	CL00111	^	2.4e-50
URS000000DBCA	RF00177	SSU_rRNA_bacteria	CL00111	^	1.2e-151
URS000000DBCD	RF00177	SSU_rRNA_bacteria	CL00111	^	8e-149
URS000000DBCE	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DBD0	RF00177	SSU_rRNA_bacteria	CL00111	^	2.3e-236
URS000000DBD2	RF00177	SSU_rRNA_bacteria	CL00111	^	5e-227
URS000000DBD4	RF00177	SSU_rRNA_bacteria	CL00111	^	1.2e-78
URS000000DBD5	RF00177	SSU_rRNA_bacteria	CL00111	^	4.5e-108
URS000000DBD6	RF00177	SSU_rRNA_bacteria	CL00111	^	8.1e-59
URS000000DBD8	RF00005	tRNA	CL00001	*	7.6e-18
URS000000DBDB	RF00177	SSU_rRNA_bacteria	CL00111	^	1.9e-276
URS000000DBDC	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DBDD	RF00177	SSU_rRNA_bacteria	CL00111	^	1.8e-189
URS000000DBDE	RF00177	SSU_rRNA_bacteria	CL00111	^	5.5e-70
URS000000DBE0	RF02543	LSU_rRNA_eukarya	CL00112	^	3.7e-179
URS000000DBE1	RF01959	SSU_rRNA_archaea	CL00111	^	1.7e-205
URS000000DBE2	RF00177	SSU_rRNA_bacteria	CL00111	^	3.6e-108
URS000000DBE3	RF02541	LSU_rRNA_bacteria	CL00112	^	1.8e-49
URS000000DBE4	RF00005	tRNA	CL00001	*	1.9e-09
URS000000DBE5	RF01960	SSU_rRNA_eukarya	CL00111	^	3.8e-191
URS000000DBE6	RF00177	SSU_rRNA_bacteria	CL00111	^	3.7e-144
URS000000DBE7	RF00020	U5	-	*	1e-20
URS000000DBE8	RF00177	SSU_rRNA_bacteria	CL00111	^	2.9e-234
URS000000DBE9	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DBEA	RF01960	SSU_rRNA_eukarya	CL00111	^	3.3e-218
URS000000DBEB	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DBEC	RF00177	SSU_rRNA_bacteria	CL00111	*	1.4e-23
URS000000DBEE	RF00177	SSU_rRNA_bacteria	CL00111	^	7.5e-186
URS000000DBEF	RF01959	SSU_rRNA_archaea	CL00111	^	2.5e-255
URS000000DBF0	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DBF1	RF00002	5_8S_rRNA	-	*	6.7e-38
URS000000DBF2	RF00177	SSU_rRNA_bacteria	CL00111	^	1.5e-34
URS000000DBF3	RF00177	SSU_rRNA_bacteria	CL00111	^	2.6e-115
URS000000DBF6	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DBF7	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DBF8	RF00177	SSU_rRNA_bacteria	CL00111	^	8.6e-188
URS000000DBFA	RF00177	SSU_rRNA_bacteria	CL00111	^	7.4e-127
URS000000DBFB	RF00177	SSU_rRNA_bacteria	CL00111	^	9.1e-272
URS000000DBFC	RF00177	SSU_rRNA_bacteria	CL00111	^	5.5e-58
URS000000DBFD	RF00177	SSU_rRNA_bacteria	CL00111	^	1.6e-266
URS000000DBFE	RF00177	SSU_rRNA_bacteria	CL00111	^	1e-100
URS000000DBFF	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC00	RF00177	SSU_rRNA_bacteria	CL00111	^	2.3e-108
URS000000DC01	RF00177	SSU_rRNA_bacteria	CL00111	^	1.5e-76
URS000000DC02	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC03	RF01960	SSU_rRNA_eukarya	CL00111	^	4.3e-59
URS000000DC06	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC07	RF01960	SSU_rRNA_eukarya	CL00111	^	0.0
URS000000DC09	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC0C	RF01959	SSU_rRNA_archaea	CL00111	^	3.1e-226
URS000000DC0D	RF00177	SSU_rRNA_bacteria	CL00111	^	2.1e-72
URS000000DC0F	RF00177	SSU_rRNA_bacteria	CL00111	*	2.6e-18
URS000000DC12	RF01960	SSU_rRNA_eukarya	CL00111	^	1.7e-71
URS000000DC13	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC14	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC15	RF02543	LSU_rRNA_eukarya	CL00112	^	1.3e-88
URS000000DC16	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC18	RF00177	SSU_rRNA_bacteria	CL00111	*	3.6e-43
URS000000DC19	RF01959	SSU_rRNA_archaea	CL00111	^	8.2e-108
URS000000DC1A	RF00177	SSU_rRNA_bacteria	CL00111	^	3.5e-171
URS000000DC1B	RF00177	SSU_rRNA_bacteria	CL00111	*	1.9e-26
URS000000DC1D	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC1E	RF00177	SSU_rRNA_bacteria	CL00111	^	1.1e-284
URS000000DC1F	RF00177	SSU_rRNA_bacteria	CL00111	^	2.7e-135
URS000000DC20	RF00177	SSU_rRNA_bacteria	CL00111	^	6.5e-97
URS000000DC22	RF02541	LSU_rRNA_bacteria	CL00112	^	5.7e-115
URS000000DC24	RF00177	SSU_rRNA_bacteria	CL00111	^	6.6e-54
URS000000DC25	RF00177	SSU_rRNA_bacteria	CL00111	^	2.2e-79
URS000000DC26	RF00177	SSU_rRNA_bacteria	CL00111	^	1.5e-75
URS000000DC27	RF00177	SSU_rRNA_bacteria	CL00111	^	2.1e-268
URS000000DC28	RF00177	SSU_rRNA_bacteria	CL00111	^	8.5e-294
URS000000DC29	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC2A	RF00177	SSU_rRNA_bacteria	CL00111	^	5.8e-189
URS000000DC2B	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC2C	RF01960	SSU_rRNA_eukarya	CL00111	^	6.3e-69
URS000000DC2D	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC2F	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC30	RF00177	SSU_rRNA_bacteria	CL00111	^	6.6e-131
URS000000DC31	RF00177	SSU_rRNA_bacteria	CL00111	^	2.2e-155
URS000000DC33	RF02543	LSU_rRNA_eukarya	CL00112	^	7.1e-181
URS000000DC36	RF00177	SSU_rRNA_bacteria	CL00111	^	2.5e-68
URS000000DC37	RF00177	SSU_rRNA_bacteria	CL00111	^	1.4e-136
URS000000DC38	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC39	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC3A	RF00177	SSU_rRNA_bacteria	CL00111	*	2.6e-35
URS000000DC3B	RF00177	SSU_rRNA_bacteria	CL00111	^	1.1e-66
URS000000DC3C	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC3D	RF00005	tRNA	CL00001	*	6.4e-12
URS000000DC3E	RF00177	SSU_rRNA_bacteria	CL00111	^	3e-286
URS000000DC3F	RF01960	SSU_rRNA_eukarya	CL00111	^	0.0
URS000000DC40	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC41	RF00177	SSU_rRNA_bacteria	CL00111	^	3.2e-287
URS000000DC43	RF00177	SSU_rRNA_bacteria	CL00111	^	1.4e-176
URS000000DC44	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC45	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC46	RF01960	SSU_rRNA_eukarya	CL00111	^	3.4e-207
URS000000DC47	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC49	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC4B	RF01959	SSU_rRNA_archaea	CL00111	^	0.0
URS000000DC4C	RF02541	LSU_rRNA_bacteria	CL00112	^	9.8e-61
URS000000DC4D	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC4E	RF01960	SSU_rRNA_eukarya	CL00111	^	3.7e-221
URS000000DC4F	RF00177	SSU_rRNA_bacteria	CL00111	^	2.6e-136
URS000000DC51	RF00177	SSU_rRNA_bacteria	CL00111	^	1.8e-161
URS000000DC53	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC54	RF00177	SSU_rRNA_bacteria	CL00111	*	9.7e-19
URS000000DC55	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC56	RF00177	SSU_rRNA_bacteria	CL00111	^	1.1e-214
URS000000DC57	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC58	RF00177	SSU_rRNA_bacteria	CL00111	^	4.6e-56
URS000000DC59	RF00177	SSU_rRNA_bacteria	CL00111	^	1.4e-69
URS000000DC5A	RF01960	SSU_rRNA_eukarya	CL00111	^	1.7e-187
URS000000DC5B	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC5C	RF00177	SSU_rRNA_bacteria	CL00111	^	1.6e-55
URS000000DC5D	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC5F	RF00177	SSU_rRNA_bacteria	CL00111	^	1.7e-103
URS000000DC60	RF00177	SSU_rRNA_bacteria	CL00111	^	2e-132
URS000000DC61	RF00010	RNaseP_bact_a	-	*	8.6e-83
URS000000DC63	RF00177	SSU_rRNA_bacteria	CL00111	^	1.3e-122
URS000000DC64	RF00177	SSU_rRNA_bacteria	CL00111	^	7.5e-72
URS000000DC65	RF00177	SSU_rRNA_bacteria	CL00111	^	1e-106
URS000000DC66	RF00177	SSU_rRNA_bacteria	CL00111	^	8e-178
URS000000DC68	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC69	RF00005	tRNA	CL00001	*	1.4e-09
URS000000DC6A	RF02540	LSU_rRNA_archaea	CL00112	*	7.5e-14
URS000000DC6C	RF00177	SSU_rRNA_bacteria	CL00111	^	6.6e-228
URS000000DC6D	RF00177	SSU_rRNA_bacteria	CL00111	^	9.1e-85
URS000000DC6F	RF01960	SSU_rRNA_eukarya	CL00111	^	0.0
URS000000DC70	RF00177	SSU_rRNA_bacteria	CL00111	^	1.2e-181
URS000000DC71	RF00177	SSU_rRNA_bacteria	CL00111	^	3.8e-232
URS000000DC72	RF00177	SSU_rRNA_bacteria	CL00111	^	6.1e-53
URS000000DC73	RF00177	SSU_rRNA_bacteria	CL00111	^	1.2e-59
URS000000DC74	RF02541	LSU_rRNA_bacteria	CL00112	^	1.7e-104
URS000000DC75	RF00005	tRNA	CL00001	*	2.4e-12
URS000000DC76	RF00177	SSU_rRNA_bacteria	CL00111	^	8.9e-70
URS000000DC7A	RF00177	SSU_rRNA_bacteria	CL00111	^	1.1e-173
URS000000DC7B	RF00177	SSU_rRNA_bacteria	CL00111	^	1.9e-91
URS000000DC7C	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC7D	RF01959	SSU_rRNA_archaea	CL00111	^	5.8e-253
URS000000DC7F	RF00177	SSU_rRNA_bacteria	CL00111	^	8.2e-102
URS000000DC80	RF01959	SSU_rRNA_archaea	CL00111	^	1.8e-192
URS000000DC81	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC82	RF00177	SSU_rRNA_bacteria	CL00111	^	6.1e-131
URS000000DC83	RF01959	SSU_rRNA_archaea	CL00111	^	8e-143
URS000000DC84	RF00177	SSU_rRNA_bacteria	CL00111	^	1.1e-50
URS000000DC85	RF00177	SSU_rRNA_bacteria	CL00111	^	1.1e-126
URS000000DC88	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC89	RF00177	SSU_rRNA_bacteria	CL00111	^	1e-131
URS000000DC8A	RF00177	SSU_rRNA_bacteria	CL00111	^	5.7e-282
URS000000DC8B	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC8C	RF00177	SSU_rRNA_bacteria	CL00111	^	3.3e-81
URS000000DC8D	RF02541	LSU_rRNA_bacteria	CL00112	^	5.3e-96
URS000000DC8E	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC8F	RF00005	tRNA	CL00001	*	2.3e-10
URS000000DC90	RF00177	SSU_rRNA_bacteria	CL00111	^	9.7e-205
URS000000DC91	RF00177	SSU_rRNA_bacteria	CL00111	^	2.7e-228
URS000000DC92	RF00177	SSU_rRNA_bacteria	CL00111	^	5.7e-153
URS000000DC93	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC94	RF00177	SSU_rRNA_bacteria	CL00111	^	1.4e-266
URS000000DC95	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC96	RF00177	SSU_rRNA_bacteria	CL00111	^	2.2e-139
URS000000DC97	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC98	RF00177	SSU_rRNA_bacteria	CL00111	^	1e-105
URS000000DC99	RF00177	SSU_rRNA_bacteria	CL00111	^	9.9e-58
URS000000DC9B	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DC9E	RF00177	SSU_rRNA_bacteria	CL00111	^	4.9e-108
URS000000DCA1	RF02543	LSU_rRNA_eukarya	CL00112	^	3.2e-177
URS000000DCA2	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DCA3	RF00177	SSU_rRNA_bacteria	CL00111	^	4e-111
URS000000DCA4	RF00177	SSU_rRNA_bacteria	CL00111	^	3e-163
URS000000DCA5	RF00177	SSU_rRNA_bacteria	CL00111	^	9.1e-163
URS000000DCA7	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DCA8	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DCA9	RF00177	SSU_rRNA_bacteria	CL00111	*	3.2e-14
URS000000DCAA	RF00177	SSU_rRNA_bacteria	CL00111	^	2.7e-138
URS000000DCAB	RF01960	SSU_rRNA_eukarya	CL00111	*	1.6e-45
URS000000DCAC	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DCAD	RF00177	SSU_rRNA_bacteria	CL00111	^	1.2e-123
URS000000DCAE	RF00177	SSU_rRNA_bacteria	CL00111	^	4.7e-71
URS000000DCAF	RF01960	SSU_rRNA_eukarya	CL00111	*	1.9e-22
URS000000DCB0	RF00177	SSU_rRNA_bacteria	CL00111	^	5.8e-200
URS000000DCB1	RF00002	5_8S_rRNA	-	*	1e-44
URS000000DCB2	RF00005	tRNA	CL00001	*	1.5e-05
URS000000DCB4	RF00177	SSU_rRNA_bacteria	CL00111	^	7.2e-222
URS000000DCB5	RF00177	SSU_rRNA_bacteria	CL00111	^	1e-125
URS000000DCB6	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DCB8	RF00177	SSU_rRNA_bacteria	CL00111	^	3.7e-137
URS000000DCB9	RF00177	SSU_rRNA_bacteria	CL00111	^	1.9e-244
URS000000DCBA	RF00177	SSU_rRNA_bacteria	CL00111	^	3.6e-209
URS000000DCBB	RF01960	SSU_rRNA_eukarya	CL00111	^	4.6e-162
URS000000DCBC	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DCBD	RF00177	SSU_rRNA_bacteria	CL00111	^	3.9e-240
URS000000DCBE	RF02541	LSU_rRNA_bacteria	CL00112	^	8.4e-72
URS000000DCBF	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DCC0	RF00177	SSU_rRNA_bacteria	CL00111	^	5.4e-213
URS000000DCC1	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000DCC2	RF00177	SSU_rRNA_bacteria	CL00111	^	2.3e-70
URS000000DCC3	RF01960	SSU_rRNA_eukarya	CL00111	^	1.1e-158
URS000000DCC4	RF00177	SSU_rRNA_bacteria	CL00111	^	1e-250
URS000000DCC5	RF00177	SSU_rRNA_bacteria	CL00111	^	2.4e-169
